0x14eb,0xda2b
0x33a2,0x9a7c
0x50b4,0x27ad
0x8f6,0x47c5
0x7b68,0xaaad
0x2052,0xa94c
0x8ed5,0xac09
0xf603,0x45bb
0xb573,0x7da6
0x3c2,0x9a51
0x4460,0xe621
0xea47,0xfdd
0x5f4,0xbdb
0x1edf,0x2f1d
0x8b9d,0x5c80
0xe602,0x968d
0x3c87,0x597b
0xa5f0,0xa00a
0xf3e4,0xf3ad
0x2cb4,0x6340
0x2162,0x6766
0x21c0,0x3d4a
0x6a85,0xcaf0
0xf9da,0xb92e
0xc0fe,0x3e57
0x9ddd,0x5c59
0x4b10,0x7680
0xe0,0x9413
0xde7b,0x8a54
0xa817,0xe898
0x3fd3,0x9064
0xca3b,0x940a
0x7d01,0xcebe
0xfd64,0x6670
0x2e1b,0x8128
0xfbb5,0xf425
0xeb53,0xf3
0x85e6,0x4e1e
0xb64,0xa2ba
0xcf66,0x28e6
0xd695,0x6401
0x3f3f,0x9604
0xee8f,0xfda4
0xe5fa,0xd61b
0xe31b,0xae9e
0xd6a3,0x966d
0x68b4,0x4ab7
0x2bb0,0xc96c
0xee0f,0xf800
0x2149,0xbbf3
0xd972,0x46c2
0x7815,0x553c
0x2888,0x81d9
0x1094,0x3416
0xa016,0xe0a0
0xc4ea,0x2f6f
0x8f5c,0xe963
0xf5d8,0x6797
0xf7a0,0x7bcd
0x4d1b,0xf623
0x5804,0x2b2
0x3418,0xd908
0xaac5,0x1f6b
0x8875,0xde5b
0x7760,0xfec6
0x796b,0xba4b
0xfd85,0xf289
0x32e5,0x61f0
0xe3a3,0x11ff
0xb15,0x54f7
0xf5a9,0xba39
0x988b,0xf405
0x9443,0x24c4
0xea54,0x19fd
0xb6df,0xc4e1
0x3d3c,0xc9be
0xbedd,0x4c06
0x3ef,0x7d13
0x5c60,0xb0cd
0xa54a,0xc347
0xa864,0xeeab
0xbf6a,0xba34
0xb7e,0x86b
0x1e54,0x8b6
0x7c59,0xb3dc
0x9b85,0xfd83
0xd8e8,0x4357
0xbfa2,0xc387
0xbcc1,0xd4cf
0xf77f,0xefe5
0x19f4,0x5908
0xf4fe,0x3aee
0x95dd,0x450c
0x4a46,0x6523
0xf49f,0xd565
0xb4f9,0x510e
0x3248,0xbef5
0x53c0,0xcacd
0xb1dc,0x7328
0x1671,0x3d62
0x12c9,0x6850
0xab4d,0x3d36
0x4838,0x5fdc
0xb7aa,0x137f
0x274d,0x8d1a
0x74,0xe731
0xbbe6,0x98c7
0xd8ae,0x2da0
0x1b6e,0xd5a8
0xb335,0x2168
0x9647,0xd1cf
0x103a,0x4a5a
0xe72a,0xacb9
0x8200,0x8997
0x7a6a,0x8164
0x78ee,0xfefd
0xf513,0xd5de
0x31c,0x247c
0x2798,0x29f8
0x9f65,0xcd89
0xbdd0,0x9dc9
0x6612,0x5eb8
0x165f,0xa6e3
0xefb4,0x6dc1
0x9d26,0xa946
0xf8ae,0x1d24
0xde03,0x76ff
0xea55,0xb9e8
0xdf11,0xef92
0x8a5f,0xe112
0x2138,0xb58
0x8682,0x995f
0xc77a,0xdf40
0x7349,0xdd59
0xa8f0,0xc4b3
0xc1b3,0x35d
0xd66a,0x94fb
0x5baf,0xc4a
0x6a93,0x659d
0x3f3b,0x16d7
0xfc94,0xd24c
0xcb15,0x2a4f
0xa246,0x76a7
0xdc22,0xeb4a
0x8c5d,0x1431
0xadaa,0x1e69
0x5339,0x724f
0x5297,0xcca1
0x5d1d,0x1f7
0x8ac1,0x874f
0x4a75,0x1888
0x5db9,0x2c02
0x20e6,0x9f85
0x9b69,0xa24a
0x32d4,0x3c10
0x30a2,0xbf3
0x15d1,0x350a
0x5728,0x61a8
0x9111,0x8331
0x2e74,0x5c0e
0x189d,0xb110
0x581f,0x2e1
0x481a,0xbcff
0x3fae,0xe2e6
0x7124,0xa9ec
0xa8b1,0x331f
0x6349,0xa90d
0xbfe4,0xf0c5
0x3b8d,0x5fe1
0xb9f9,0x9a57
0x3c08,0x1a86
0xd474,0xdd83
0x2569,0x8a20
0xf0da,0x1e
0x9a91,0x131e
0xc68a,0xda76
0xdd9d,0xb5fc
0x9aa9,0x8f2a
0xc0f,0xfc9
0x9c85,0x9823
0x9c3f,0x6875
0x26f0,0xf0be
0x119,0x5cc0
0xda60,0x856b
0x77d3,0x6718
0x9144,0x9cda
0x4b45,0x9d1
0xe025,0xa2d6
0x20fc,0xea29
0x5af5,0xc53f
0xc4d2,0xf22e
0x94b0,0x7277
0xf7c9,0x7776
0x152c,0x2c94
0xdeea,0x332d
0x8158,0x84f5
0x2031,0xb468
0xaf2f,0xd86d
0xd79c,0xfdfa
0x3961,0x8fbf
0xfff8,0x5204
0x8a3e,0x21fe
0x5c24,0x3fe5
0xa539,0x7067
0xb442,0xa699
0xe982,0xf384
0x65da,0xbb43
0xe75,0x675d
0xea7f,0x898f
0xbeb7,0xc2dc
0x593,0x26b8
0xc041,0xaee5
0x9f7d,0x6620
0x23a7,0x77cd
0x11a2,0xe068
0x56f7,0x16d
0x35b3,0x3ec6
0x1d63,0x4d75
0x6657,0x5c5d
0x6a21,0xd0b0
0x7dc9,0xb255
0x6722,0xe9cf
0xe48e,0x7719
0xf49a,0xc290
0x4c93,0x8509
0x1e3f,0x21b0
0x154a,0x8ce1
0x247c,0x18b2
0x41a9,0x4d0c
0xbca,0x32f1
0x1a1f,0xb978
0x3371,0xaa8e
0xad41,0xfabf
0x5557,0x1efe
0x8fdc,0x1793
0xbdbc,0x21ed
0x7249,0xb7f6
0x4e6b,0x64d4
0xce30,0xf204
0x10ea,0xba3c
0xf968,0x3ee
0xda83,0x285b
0x5e47,0x504d
0xadc3,0xe499
0xde20,0xbca
0x3a2c,0xc258
0x67bb,0x601b
0xbed,0xb365
0xfa8e,0x391c
0x4527,0x6aec
0xdd9b,0xb472
0x9cb1,0x85be
0xa269,0x8f88
0x1e93,0xfb50
0x7357,0xea75
0xa8aa,0x1a1
0xfb48,0x66fc
0xb6f5,0x100b
0x62c9,0xfa0a
0x59a3,0x1fdf
0xae67,0x8705
0x23b6,0xe0c0
0x8bdd,0xc5de
0xd7e3,0xf10e
0xef1e,0xc77b
0x8318,0xe084
0x89a9,0x8c3e
0x5fd9,0x9332
0xc649,0xf637
0x872,0x6c7d
0x8ba6,0xd15e
0x60b9,0x28bf
0xdc74,0x66a3
0xae79,0x1aef
0x2a8f,0x238b
0xfa9b,0x8cca
0xfa44,0xb907
0xc5c0,0xd9a
0xff57,0x911b
0x3e21,0x3e0c
0xedf1,0xab18
0x4347,0x99fa
0xdf83,0x6bfb
0x1d6c,0x44d3
0xfc42,0xd44d
0x1a5b,0xc607
0x6f9f,0x88f6
0xc1b4,0xdf99
0x2323,0x7dd6
0x715e,0x7b2d
0x161,0xf8a4
0xf363,0x6ea1
0x2db2,0x317a
0xa4b9,0xdc25
0xf5ed,0x4d3f
0x2a9,0xaa58
0x3710,0xd434
0xbdc,0x286f
0xeb67,0x4e78
0xf3a1,0x6b79
0xd584,0x4e41
0xd80c,0x2b36
0xb543,0xd453
0x298e,0x557b
0xed48,0x615c
0x9bc9,0xae9c
0x4ccc,0x8cc3
0x8ba8,0x6787
0x6330,0x7413
0xd1ee,0x279b
0x90d9,0xb739
0x6eb1,0xffe4
0x282d,0xe35f
0x468f,0xff53
0x2ef7,0xbb1d
0xfd30,0x375d
0x75b7,0xda41
0x67ff,0x8dff
0xfa64,0xf7bf
0x76f4,0xa447
0x1772,0x89b8
0x2dee,0x5ae2
0xec7f,0xc689
0x8efa,0x95c9
0x30b5,0xbd36
0x99af,0xcae
0xe074,0x2636
0x7355,0x40a2
0x5006,0x4552
0xe49c,0x4f74
0xca14,0xfe3e
0xc374,0x621
0x9520,0x6fdb
0x72c5,0xff36
0x178,0x7552
0x61c8,0x6ed9
0xcd9d,0x794e
0xf1fb,0xf8ad
0x175f,0xe70c
0xd7e3,0xf10e
0xef60,0x972e
0xee11,0x2f95
0x849b,0xb1d1
0x3c6b,0x83c7
0xf01c,0x6dd8
0x446e,0x337c
0x84f7,0x6f28
0x54de,0x4797
0x6302,0xfcd3
0x313e,0x9ff0
0x6577,0x3192
0xd3a8,0x1de4
0xa8dd,0x93f7
0x7791,0x9714
0x78ee,0xfefd
0x1e24,0x378c
0xf307,0x8be1
0x4c7c,0xbd9f
0x7d81,0x7ee2
0xbc31,0x76e
0xdf9d,0xe291
0x9b19,0xa40f
0xa90d,0xfec3
0xe093,0x386b
0xfd41,0x7a6f
0x987f,0x6669
0x7e50,0xc905
0xbc63,0xd529
0xebee,0xb815
0x1225,0x1582
0xeba7,0x2537
0x4600,0x456f
0x3b6c,0x8d6c
0x7f2b,0x88b4
0xffd8,0x39ab
0x8a49,0x852b
0x9255,0xc423
0xd8a3,0x4b8
0x9e32,0x6cea
0x474c,0xe45
0xe32e,0x5168
0xd636,0x25bf
0x9a7a,0xbe3
0xfa3c,0x8125
0x9562,0x4a2d
0x2138,0xb58
0xf718,0x50b2
0x75e,0x1bb4
0x8c3e,0x3c92
0x5174,0x8b85
0xb7be,0xa9d4
0xa8df,0x7b51
0xe973,0xbae8
0x5b86,0xe65d
0xe3d4,0xe800
0x8079,0x5d38
0x3fc8,0x168c
0xdbed,0xb358
0x399d,0x2343
0xbb1,0x147a
0xf584,0xa80f
0xc712,0xcc39
0x74ee,0x2efe
0x722,0x833f
0xb88c,0x28ab
0x38de,0xbd5d
0x5fbf,0x5284
0x3f85,0x61f1
0x2a5f,0x5b56
0x393b,0x42f3
0xf6d6,0xeec8
0x543e,0x7762
0xea61,0x4df1
0xbe8,0xb59b
0xe79e,0x47b2
0xb601,0xa4a0
0x1fa4,0xc9d7
0x4339,0xa3bd
0x55bf,0x40ad
0x705,0xbeb4
0xad6e,0x5e8d
0x9e35,0x62e9
0xb1f8,0x2656
0xb0a7,0x6816
0xd184,0x5932
0xf87e,0xbebe
0xb0d,0xec0f
0x4b11,0xb82b
0x80fe,0xcdc4
0x52fb,0x87ef
0xe7,0x496
0x7d65,0x4c6b
0xe063,0x2a4
0x557c,0xe348
0x3f1c,0xd6c7
0x4188,0x824
0x65a7,0xc1fe
0x2497,0x1227
0xa5e,0xcffa
0x93be,0x9453
0x8623,0x22bf
0x72d9,0x4e63
0x8b1b,0x6c18
0xe406,0x4bc7
0xef34,0x220
0xda58,0x7e7d
0xaca3,0xaf7
0x817a,0x955b
0xfe1a,0x679b
0x1ef9,0x2bf1
0x2475,0x29e6
0xba3d,0xcb6e
0xccd9,0xc65
0x530d,0xd09f
0x5d45,0x96f8
0x5550,0x56e8
0x97a8,0x8fc6
0xf2ca,0x1e70
0xa5e,0xcffa
0x2cb0,0x65f6
0x8192,0xb6cd
0x4b59,0xb0fe
0xb46,0xb201
0x29ca,0x2f4
0x6be7,0xab93
0x4cde,0xde92
0xe190,0x6762
0x3a50,0xb57d
0xada7,0xed5f
0x45e7,0xdf11
0xc83f,0xe6b8
0x7c79,0xaa8a
0x695,0xb8e4
0xbd68,0x9c05
0x8018,0x6319
0x55ee,0xc3e9
0x83a,0xabbe
0x99a5,0x37b3
0xad2f,0x4752
0x1fb,0x2d50
0x58dd,0x7da5
0xa06d,0x4410
0xf51,0x609a
0x84c4,0x3e5c
0xa236,0xe0a4
0xd5c,0x95b4
0x83ae,0xddaf
0xe946,0x13f
0xee49,0x211e
0x2dcd,0x90e6
0x9410,0x15a1
0x1382,0x9ded
0xe248,0x82ea
0x76c9,0x5b12
0x76a1,0x9625
0xdffb,0xe1f1
0xf877,0x2b19
0x1ff1,0x7e34
0x7f24,0x89e3
0x522e,0x9f2c
0x25c5,0x31b2
0x84b6,0x46da
0xd577,0x696c
0x4a9,0x2a67
0x7294,0x17cf
0x2fcd,0x55d
0x86dd,0x357b
0x63d2,0x9aba
0x7105,0x5356
0x6c4a,0x15f2
0x373d,0x74f7
0x998c,0x8817
0x1eb8,0xdc0c
0xe3e5,0xe31
0x9917,0x7f92
0x876a,0xb22f
0xa67d,0xf121
0x2680,0x6fcb
0x2f61,0xb1cf
0xfad9,0x6799
0x3b0,0x62e5
0x37f0,0x6f48
0xfded,0x498f
0x25b7,0x965
0x4033,0xc2a7
0xda33,0x27fe
0xc6b8,0x9eb3
0x7a80,0x752
0x4d7f,0xde52
0xec00,0xea28
0xe894,0x116
0x341a,0x3d21
0xe15c,0x17b6
0x6120,0x9574
0x643f,0x2b85
0x8c05,0xac7
0x438f,0x1788
0x186d,0xafeb
0x7669,0x94d1
0x1962,0xc850
0xb988,0xaa3
0x9dab,0x293
0xb532,0x781c
0xb6d,0xa4df
0xc6f8,0x30ff
0xc1a9,0x5773
0x5bcd,0x50f3
0xf503,0x46b7
0x4fd4,0x7bfb
0x9b8d,0xa54a
0x8b07,0xe3eb
0xddac,0xef8
0xddd2,0x3d4f
0x3e53,0x7cf7
0x8864,0x150f
0x2cb8,0x3843
0x7f94,0xeee6
0xe012,0x2e25
0x5081,0x89ee
0x38f7,0xa019
0x2824,0xe19f
0xb049,0x630b
0xec03,0x80e4
0x64c8,0xff04
0x7b8e,0x5bad
0x2629,0xa905
0x9438,0xb1dc
0x6a20,0xccd0
0x4b0c,0xb11d
0xaa79,0xeb06
0xa2fb,0x50df
0x3c0,0x64ea
0xee69,0x9a8d
0x267c,0x6b55
0x31ac,0xea22
0xeada,0x7fa3
0x496c,0xe1eb
0x62c3,0x8161
0x71b5,0x4a5d
0x58e8,0x23a8
0x3465,0x7d55
0xf345,0x6aee
0x2b32,0x1f80
0xafce,0xcea1
0x38f7,0xa019
0xecc6,0x7789
0x84ed,0x2b91
0x4d51,0xab8
0x171,0xd271
0xfa1,0xc065
0xd2b0,0x6e16
0x2d35,0x30db
0xd419,0xdab7
0x4c2b,0x1a67
0x3b00,0xf55b
0x18d9,0x40a3
0x711a,0xeaea
0x3f88,0xaef5
0xdc62,0xe3d9
0xeb14,0x8fb
0x84dd,0x8f1
0xf6cf,0x83eb
0x7c3c,0x9736
0x374,0x5008
0x4b1c,0xd5b0
0x93a8,0xba23
0x8566,0x39ac
0x9c08,0x8079
0x1962,0xc850
0x2418,0xf9f6
0xca5,0xbee4
0x1704,0xe1ee
0xb25c,0xcfee
0x9ca4,0x3feb
0x1bc3,0xfac0
0x2ea4,0x7265
0x3c58,0xd2ac
0x4b31,0xb82d
0x4cf6,0x6a7f
0xaa3b,0x6cc
0x3aa7,0xe2fc
0xad72,0x1574
0xfd2b,0xf2f9
0x11fd,0x86f8
0x7be3,0x600
0xa46b,0x6be2
0xb623,0x2db7
0x8909,0x4424
0x3070,0xa658
0x340a,0xae00
0xfcd,0xc27e
0x50f9,0xf989
0xa2c9,0x7cb9
0x416f,0x952f
0x8de3,0xd4f4
0x5460,0xf001
0xa58f,0xf359
0x9918,0x1179
0xb6bd,0x30e3
0x90cc,0xe06
0x80ef,0x5e3e
0xa182,0x6513
0x585c,0x47b3
0x7cf,0xcae9
0xa445,0x6bd7
0x31b2,0xd01d
0x2e70,0x5a05
0x7980,0xff77
0x3bb4,0x3466
0x5156,0x7dfd
0x2850,0x31cb
0x279,0x4a9f
0xf939,0x74b8
0x3934,0x32bf
0xcaf8,0xf6a9
0xdbcf,0xc57a
0x20a0,0xba19
0x2d8,0x5b97
0x71ea,0x59b5
0xa3cc,0xc7aa
0xf0ee,0x6a9
0x30f,0x79c5
0x7482,0x1321
0xd8d0,0x26e1
0xff37,0x31bb
0xab8f,0xcf5a
0xf037,0xf9a3
0x9d4e,0x990c
0x9a3b,0x969
0x3d0,0x987a
0x1277,0xe283
0x2e00,0xca0c
0x925,0x8c3b
0x405c,0x687e
0x228f,0x4559
0xd589,0xfad9
0x83b4,0x7863
0x5560,0x55d3
0x5643,0xd385
0x3f03,0x60fb
0xc6e0,0xf749
0xc84b,0xc964
0x2765,0x20cb
0x6deb,0x793
0x62fd,0xa2eb
0xd3a1,0x864e
0xfc8b,0x2d8a
0x67d,0x4070
0xba23,0x47ae
0x989f,0xf39b
0xd600,0xf37e
0x718e,0x54f1
0x8afc,0x7023
0xee18,0x49c5
0xbd21,0x35dc
0x77d2,0xa18c
0xf1e6,0xfede
0x8b5f,0x70d8
0xefc8,0xcda1
0xa967,0xee55
0x22e5,0xa80
0x5adf,0x8934
0x2db2,0x317a
0x3bd8,0x4c4
0x1aec,0x101f
0x1635,0xb1b4
0x6508,0xa7fd
0x783b,0x73f4
0x232a,0x2d6b
0x3464,0x4fb8
0xc9e,0xb302
0x6ba9,0x92c6
0x4fde,0xe292
0xd843,0x3090
0xcf4f,0x5ee2
0x5c8e,0xfc85
0x9867,0x7a2a
0xd52b,0xe394
0xacb5,0xfc45
0xc17c,0x9895
0x63b,0x99a4
0x77e8,0x4fab
0xad11,0xcd27
0x8903,0xf9f7
0xf5e9,0xa63a
0x6cc7,0xf39
0x9faf,0x333a
0xc733,0xb6a0
0x390e,0x6afb
0x6af2,0xa003
0x5226,0x3193
0x663b,0xfa94
0xe7b2,0x1c39
0x8150,0x1f11
0x8de7,0xac3e
0xb717,0xc2d8
0x4ee9,0x5758
0xed2d,0x1c6c
0x680e,0xef4b
0xa13a,0x7b5e
0x7b2f,0x1d9d
0xc920,0xb77d
0xa571,0x78ee
0x9645,0x3639
0x9795,0xfd26
0x11b2,0xaf6c
0xddfc,0x6268
0x5988,0xe861
0xb7ca,0xd32a
0xc01,0xe29d
0x190b,0x1199
0x3209,0x4c5e
0xf161,0x5017
0x2d83,0x5538
0xcf6f,0x4385
0xee8c,0x8755
0xe8d7,0xbc9a
0x33a3,0x28b2
0x955b,0xcd3a
0x62dc,0xe785
0xc0db,0xaec2
0x58c6,0xbdad
0x335d,0x3cef
0x6016,0x369f
0xd2ab,0xa004
0xb251,0x1ee3
0x1bfa,0x43f6
0x9038,0x8cea
0x4685,0x8237
0x5ace,0xce9d
0x6d4,0xc3ec
0xf310,0xcf5
0x2294,0x959e
0x37d2,0x98b4
0xbdbb,0x290d
0x5383,0x2542
0x29e9,0xc2db
0x16b5,0x823a
0xf8e2,0x81af
0xfc69,0x5790
0x1e93,0xfb50
0xacd6,0x3ed4
0x9f8d,0x6c10
0x7aae,0x8282
0x8446,0xa12f
0x29a3,0x7e91
